OrderID,Order Date,CustomerID,Region,ProductCategory,ProductID,Quantity,UnitPrice,ShippingCost,DeliveryDate,DeliveryStatus,Carrier,WarehouseID
8a97c623-c617-4ab0-b200-3060a7f2bad8,6/23/2024,187bfc24-5dba-479e-9b9f-f51a521c2b4d,Africa,Electronics,511743a4-3c90-4c24-a826-4342e339512e,18,40.72,44.69,5/14/2024,Cancelled,UPS,W001
d68b718c-cfc5-4607-98b9-dc18db3fd4f1,7/21/2024,6ff3f08d-e9da-4be0-8c0a-946497c7a5d2,North America,Groceries,929f1cd3-17a2-48e7-9834-5e99a8964c50,27,728.87,24.83,7/25/2024,Delivered,UPS,W004
fccd63b4-3fbe-44f7-b81b-28c3516b05bf,7/24/2024,56036cd8-a7a6-4e0c-bbc0-20194d2ee485,South America,Electronics,70b21c63-9be0-4faa-83bf-4924609c3d82,49,155.54,28.61,7/25/2024,Delivered,UPS,W004
5b79f293-c981-4203-8998-603060c6b93e,1/5/2024,f987f5df-3d09-4f1e-87d0-3edde20f98ae,Europe,Books,c9c1a575-aac8-4825-a07a-c39ba06ef6b8,8,375.35,45.73,5/15/2024,Cancelled,USPS,W004
6de18851-ddb1-4e28-9e11-18317bc43395,7/23/2024,3249b858-990e-48d3-87ef-569386730d9c,South America,Electronics,e8327828-10c5-4c52-87e2-dd1480b5f2fa,57,961.28,6.3,7/26/2024,Delivered,USPS,W003
d965bc92-a182-4907-9b98-fb86efe20125,6/1/2024,282d99aa-0fd4-4fae-90bd-6f25c28b58af,Australia,Toys,3bb54769-f9e9-4fdb-bde1-3c1a48276b24,87,61.06,25.82,4/7/2024,Cancelled,Amazon Logistics,W005
ee379bbc-76a3-4888-85b3-00523eca26d2,1/22/2024,d6a9c09d-0544-4861-aed3-9a912a336d2b,Africa,Clothing,b47c018b-0215-4758-b709-9afb0c2f3893,43,751.49,34.91,5/31/2024,Delivered,DHL,W003
8b285342-da72-4911-828c-95f9aff65e86,5/2/2024,bdb0da06-055c-4327-8111-c14c7aed1405,Australia,Clothing,a7de113b-5c47-4122-a865-a3bf0fcf6f79,33,689.84,27.35,3/28/2024,In Transit,FedEx,W003
6364471c-ff9b-4863-b359-a4fb63634c10,3/6/2024,5cb150e6-d26b-44e3-a124-d62b98da8176,Asia,Electronics,897fa902-89e7-4b9c-9574-0f3f6fb9592b,77,769.17,10.64,3/11/2024,Delivered,FedEx,W004
1ac9bd1d-a1af-47b4-bb0b-c7b9f49d7b4e,6/14/2024,28e19d64-0e16-4f6a-9568-8ce2a840c7e5,Australia,Electronics,b1cb8376-1c8d-49d4-9f00-b2c68e3faa26,59,820.37,30.91,7/26/2024,Delivered,UPS,W003
8fcfcbe2-ac8e-4643-98e8-cca6a32feffc,6/6/2024,c82303d9-7e64-4f28-b215-f1ca79e88f34,North America,Clothing,48044b1a-d74e-4b93-93e8-a787ce5b8026,81,918.43,22.54,3/13/2024,In Transit,USPS,W004
b455c51e-0707-4e2f-8250-925c89b41f23,4/1/2024,35fdba68-28f7-4ed9-9b48-72d322db2e9b,Europe,Toys,28fa8fad-6d2f-4276-b2af-448e267af39f,65,320.35,33.69,5/29/2024,Delivered,FedEx,W001
4adda5ec-7736-445f-a9c5-36df8e6b4d4d,3/12/2024,c07b45eb-3a4d-46c7-8062-75e1845c7585,Asia,Electronics,177cd650-ec99-40e1-a8ae-45ee685ebdf4,95,493.44,21.55,7/16/2024,Delivered,Amazon Logistics,W003
86e105f6-851b-43da-bddd-87467c889e1f,6/27/2024,fed49bbc-39b0-48be-aae7-b339c44f0440,Europe,Toys,a3bd91ea-e659-4fdd-818f-1fb2552c2696,12,333.93,40.68,1/19/2024,In Transit,FedEx,W001
a7975344-1655-4d94-bb48-82f480562894,5/11/2024,b250400a-22d3-4c20-8971-41e4daa5d4de,Europe,Furniture,c6355cf2-0390-4a64-9f0a-6ee6f46213cd,53,795.54,42.4,2/17/2024,Cancelled,FedEx,W002
8bf68d1c-57a6-4a0a-a1df-6eb37da62c83,5/4/2024,b9ffd3aa-2c0b-44a3-9f6f-cb357b0b7ad5,Australia,Toys,99b9c3ac-cc3a-4e2e-bc5c-04e1ba7bced2,18,75.04,14.52,6/17/2024,In Transit,USPS,W002
97d92c46-9baf-41a0-a980-da0d99c2be39,1/13/2024,54172a49-5d19-4f38-9e37-bdf381ccca88,Africa,Groceries,6341dae5-9ab4-4d73-b5d1-7411be73640d,13,347.04,20.88,4/6/2024,Cancelled,Amazon Logistics,W003
91b3cbbb-434e-4557-a388-90365d8e9900,4/1/2024,7fb22ab6-2b98-4ac8-857e-aea10d9100a8,Europe,Clothing,0e1224de-8884-4fb1-b6e3-42502680e266,64,5.92,45.38,7/21/2024,In Transit,USPS,W003
46ea381e-af6d-4341-9c3e-0f93fafba7a8,3/31/2024,be2eb70f-3d20-4ed3-b651-e7b7c95465fb,Africa,Books,5f82a82d-8064-481b-ba50-fb8367be0d04,76,384.39,7,3/28/2024,In Transit,USPS,W005
dab0cb9b-9e73-4063-bf58-f37a712bfe3a,5/3/2024,5e28dc67-204a-4e27-bb42-03f84286f8d8,North America,Electronics,a1a2f26d-dcdf-4c86-8a68-bb8e88d7b236,53,724.05,33.1,6/12/2024,Cancelled,USPS,W005
697bb532-cc82-4f10-9dab-fc442c4583e4,2/14/2024,77bfe7ea-4134-478b-a64b-140c4ec6768f,Australia,Clothing,556bbb00-19c2-40e0-aa95-6f723bf4685d,2,303.59,17.35,4/28/2024,Delivered,DHL,W004
1ba8839e-979e-4d20-b9ea-8f76fff099e2,6/3/2024,611b6c1d-54e4-40ef-a78d-face4a797167,Asia,Electronics,837e1bbe-5668-44f1-9129-397be507ee6c,46,730.61,45.24,4/20/2024,Cancelled,Amazon Logistics,W004
ac0a6af4-7d64-4d01-9f53-78201c8693b2,1/4/2024,c1e5a82b-2315-4a4f-9ef3-3193c790b6c7,Asia,Electronics,116d85f1-80a4-4833-85db-baeb88900b96,94,21.1,46.13,2/25/2024,Cancelled,USPS,W001
c786180a-4c83-4c81-b301-25031de59a35,3/25/2024,f7c1959f-31bc-4198-8e62-9a24417c36d5,Africa,Furniture,b504ae8e-b039-4715-ad26-8b1c70e2c2f7,4,882.25,12.93,2/8/2024,In Transit,Amazon Logistics,W004
a8077658-70aa-4934-9255-09265c7a528d,6/5/2024,f9d3b04d-dcf6-4a02-87a4-fecb7b907abf,Europe,Clothing,17770b50-0a9d-499e-a404-df734d976089,45,86.09,49.98,7/7/2024,Cancelled,Amazon Logistics,W002
31dacc07-d83b-448d-938e-5a30593ebb2c,2/1/2024,e574590e-80cb-4e6d-95b8-07c6f43b0101,Australia,Groceries,c8dcb56e-db9b-47c4-ae6e-153a2f917c18,81,886.74,32.26,4/30/2024,Delivered,FedEx,W003
19d74184-4cd9-4029-b11c-761c745f4492,4/11/2024,72b0b4ac-acc7-4cda-b91f-2e66c1d0c212,South America,Furniture,34103c27-449e-491f-8965-2cc2e9dde5df,62,563.99,26.81,7/27/2024,In Transit,UPS,W004
a589bc86-20a7-4c40-9fde-8ea55c7dc6b1,6/13/2024,8eff79d6-2cc8-40f1-90f2-bb8211599ccf,North America,Books,ba66e1c3-50b3-4f0a-8499-1325fcd4081f,48,901.28,10.46,3/5/2024,Cancelled,UPS,W002
0ed732aa-6bc4-4890-b807-57fac9bc9e4f,6/23/2024,5bd50b90-db7a-4db0-bcad-367905259f31,North America,Groceries,ab5d378e-2d02-470f-b1d3-fef79ee8479c,10,105.36,35.34,7/5/2024,Delivered,Amazon Logistics,W002
daf95f38-56a3-46d6-ade5-88d0a67a72f4,5/2/2024,52998716-d40a-442b-a8cf-a00c5341ba1d,South America,Books,1e3b3613-51bc-4ebb-af69-8e9caedb8f24,25,575.89,17.71,2/19/2024,Cancelled,FedEx,W005
c580133a-0009-4875-9c50-01fd5089348d,1/4/2024,9a2101a3-49ff-4bad-a66e-e1cac014101a,Asia,Toys,260ab8f2-eb68-436d-96b3-41260623aece,65,110.03,35.91,6/19/2024,Delivered,Amazon Logistics,W005
b2cbed19-9e2d-4ee4-9d7b-d5386f6bb537,6/24/2024,6a23d3ef-b3a7-4b78-9299-b2ab35f76f07,North America,Books,6721c1f7-87ef-461a-8849-5759afef2e6a,99,150.24,44.42,5/13/2024,Cancelled,DHL,W005
019efea0-4f66-4862-828b-5003724e8c05,5/21/2024,29e75aeb-dc12-45e1-8b5a-eda15546c66d,Europe,Clothing,3ee4491c-09ea-4548-bacf-a47d955046a0,79,603.61,17.87,6/24/2024,Delivered,DHL,W005
7ae1ae6b-5b48-489b-9a6b-36c4bb20065d,4/5/2024,4295ed64-2139-4f9c-9088-13af2d743499,Africa,Clothing,ab633ea4-6f17-4a7a-bc67-37c2754cd17b,5,669.42,12.66,2/5/2024,Cancelled,UPS,W005
d9fb88ad-fcc1-44ee-aea0-85c7788a72ff,5/7/2024,573b6986-e932-4491-81e1-3b77b3b554b2,Australia,Electronics,c509b0d6-32ee-4aa2-8c7b-7083cc595621,20,561.59,26.1,4/14/2024,Cancelled,UPS,W002
e66843f0-d2c6-4dbf-bc5a-8c8146ed3f82,6/5/2024,7b29217d-a29e-478c-acd9-0bc48a20fd32,South America,Electronics,4e446b96-7b97-4ce6-a183-3a525044ae12,75,250.84,45.09,7/2/2024,Delivered,DHL,W002
d67f01bc-fb8a-4406-823b-8a8723b2ee9d,3/13/2024,40c12ee5-2cb8-4b4a-9571-658596a1e8c8,Africa,Books,0ea15c62-e8af-4ba3-98d6-517920d05d53,4,92.71,45.89,4/17/2024,Cancelled,Amazon Logistics,W001
835bf3d6-2bb5-4ab9-a29c-06d3090de2dc,2/4/2024,9eeb8c1f-20dd-4e17-8061-6725e42738ac,North America,Books,6d6a9577-3029-49dd-9c8a-3ac143b2da0c,42,856.79,22.51,3/14/2024,Cancelled,DHL,W003
fd150ed0-eb9d-422b-a413-971d0a06426a,1/30/2024,07312450-760c-42fb-832c-da61ad567053,Asia,Clothing,31de76de-49cc-42ef-af96-879203983fec,47,898.93,19.44,1/28/2024,Cancelled,DHL,W002
fd21777c-97ea-4f6c-80d3-f79dd4f42d0e,6/20/2024,a0986c1d-1bc9-432b-969d-0749fe12d4f6,North America,Books,c9a920eb-090a-40a7-89d9-946094d57113,2,833.18,23.92,6/29/2024,In Transit,Amazon Logistics,W003
8c0da439-5244-42ac-b484-6d56e8c8a93c,7/17/2024,8bf1b290-bfb1-4d70-987e-daebaae9031b,Europe,Books,173adf77-8d97-4ded-b8e7-e68b8641a40c,48,126.84,18.88,7/21/2024,Delivered,FedEx,W001
9912e8ee-2eca-4c88-bc39-1b87d29961f3,1/6/2024,9d886734-1280-4277-92bf-9b16ab7f608d,South America,Furniture,c0d589c5-378d-4bc1-9767-3e1c839862d1,83,313.11,27.13,2/12/2024,Delivered,FedEx,W002
1c68583e-391e-41df-a941-e46d75ad51d5,2/5/2024,8344a629-b37c-4c17-8b7f-00513c5bb597,Australia,Toys,29f65e14-8824-4959-8480-9a57b6c12f5c,23,912.31,19.91,6/28/2024,Delivered,FedEx,W002
062e9042-9caa-47ee-b07e-39f840390133,1/30/2024,1cc5427b-aa79-4a2d-a800-bfdbd403b41a,Asia,Books,f97b0895-e174-4e01-ad13-22cba651e567,97,467.13,9.5,2/28/2024,Cancelled,FedEx,W001
5a2bfe79-0d50-430e-9d52-71c94cb99ac1,2/15/2024,3a674ef2-aefc-47c3-ab27-9bab0cb804d9,Europe,Furniture,bdb22ddc-41ec-484d-9a87-5bd9df160073,85,920.87,12.96,6/19/2024,Delivered,FedEx,W004
250ff8ac-0d54-446b-9f15-6cb8d2ed8046,7/4/2024,6fe4f8a9-843c-4e9f-a716-065f2da989fb,Australia,Toys,0ecb217c-6d8a-4658-a853-bf13d8fa915a,33,542.32,44.22,5/15/2024,Cancelled,USPS,W003
216a15e3-bcb9-4b1c-b68c-c99b193bf07b,4/5/2024,b417a34e-5b8f-4ece-9136-524bf4466890,Asia,Furniture,8bbb33fd-d06f-48bd-9770-6e6430e816f7,57,779.84,31.36,7/17/2024,In Transit,USPS,W001
71c6bdf5-990c-485b-b8d7-dcc28a46a6ca,1/18/2024,697c23ba-cb5e-439c-86cb-274a023e60bd,North America,Books,7927d573-57b9-407a-8870-b00f9d85f1dc,88,262.16,25.42,4/24/2024,Cancelled,FedEx,W003
592243cf-0b4d-4b06-8411-4b654780191d,7/4/2024,8dafa96c-3014-4cee-98da-9c1ec794d643,Europe,Electronics,0ea5fdd0-e902-421d-aafb-fc7566817a96,20,278.34,6.39,7/9/2024,In Transit,DHL,W005
db412b16-bdca-418d-b4a3-56bc86651e37,7/5/2024,abfe6336-88a4-46b7-b048-3230508c8e4a,Africa,Books,e8de2fba-75f5-4913-8832-de4a02f694cb,78,263.04,29.7,7/11/2024,Delivered,UPS,W004
f8a053af-a789-48de-99c6-524a6da09d63,3/8/2024,8873deb8-03ea-4d09-b3c4-6868c96a42ad,South America,Furniture,df58e5b8-0108-42fe-af58-5463716db0c7,15,262.35,31.52,5/17/2024,Delivered,UPS,W001
73838fce-e8bd-459e-a2e9-08e001b537db,5/20/2024,993e157a-2fb8-4180-a5d5-3d7bd990da3c,North America,Groceries,d2928f3a-2e20-446c-97e8-ae45c79d442b,31,43.09,10.64,5/16/2024,Cancelled,DHL,W003
8be87955-c081-40c7-9949-34c03e918a8a,5/8/2024,50c4982e-1001-4b1f-bcf9-fe25aed659a5,Australia,Furniture,8714a30e-e5f2-4ba8-87a2-1880a1a5adfd,24,846.06,39.95,2/22/2024,Cancelled,UPS,W003
461ef08a-6a28-4c78-a478-6e848a1cc8bd,5/10/2024,76b62c04-81c9-4c30-9754-2fc06c19bedc,South America,Furniture,43b647c4-c9ac-4a45-9e5f-768fc1229882,87,98.06,17.51,5/25/2024,Delivered,Amazon Logistics,W002
b107c2e6-b32f-460d-af01-2ff60db0bf0e,6/13/2024,69a5debc-78db-4271-97f0-cf6fe8513572,Australia,Books,112a9f72-f494-46d1-b02d-d4821c7f35ad,92,651.13,17.79,6/20/2024,Delivered,FedEx,W005
0aa64b05-2fa1-4ede-8161-410988027854,4/19/2024,1424b314-cacc-43d4-8bf4-c090a77b2eaa,Asia,Toys,63754e3b-a561-4b7b-8809-b1746aac732f,72,320.29,29.97,3/11/2024,Cancelled,Amazon Logistics,W004
dc7c5a0f-0aa1-48e0-baa2-f4c9f8291b51,1/11/2024,18805325-3451-4bf6-bb19-d30b6fc2907e,Africa,Groceries,b8d9f77d-9973-4d55-bf59-db8df9b84573,59,417.11,6.66,7/17/2024,In Transit,FedEx,W001
b4e35fe0-deb8-4e06-945f-3c217ed0a1ad,6/20/2024,b087323d-303f-4755-a93a-d41ab82a07cd,Australia,Furniture,be322c0e-c84f-4aaa-ad17-2da5a0664f49,52,234.86,34.04,2/2/2024,In Transit,USPS,W003
f39489f0-a9c6-4fd2-994d-dac3f80e7452,1/27/2024,9830b255-fb5b-47d8-9b0e-c0eb739bcea9,Europe,Clothing,208cf207-b077-4121-8628-9d1f8de9ae61,60,559.24,48.89,5/9/2024,Delivered,USPS,W005
ff38065e-40c1-4c47-9b7a-2a50cc858c08,1/3/2024,54ef6a01-1712-436d-8249-52ffa92dbf8f,Asia,Groceries,1e19f541-38c8-4cff-be85-7c7f430a3e65,82,200.43,15.16,6/4/2024,Delivered,Amazon Logistics,W002
1b7d5b64-ac43-46e0-a211-5a3d90710eda,7/3/2024,b72261e1-5a14-44b8-a033-6f756b923125,Australia,Furniture,92953753-b46c-41cc-a4d8-f477deb14731,24,682.86,21.92,7/9/2024,Delivered,USPS,W002
6f92ccf5-a61a-4bfd-8128-fb2b219d6c02,1/9/2024,78311c9b-33ad-43b7-a46d-a243ad09f186,South America,Clothing,dbf3bceb-33b4-4507-98b1-3ed2736a4377,59,497.51,25.5,3/10/2024,Cancelled,Amazon Logistics,W003
7094219d-d496-49ce-a9cb-4cb274947a05,6/23/2024,5e70e0d4-f85c-426c-83f5-db5c80ddbfc3,Australia,Toys,a0ad1548-0991-4970-acfb-54fd732d21de,73,742.79,30.52,7/22/2024,Delivered,USPS,W001
51eb58d3-2631-4203-bb7a-3f591f662e2a,3/31/2024,16801b16-6d8c-40ca-8678-f7091e2984e6,South America,Electronics,01a130d9-ac7b-4cb4-b6cf-b0b3cafd0adc,50,757.59,28,2/26/2024,Cancelled,FedEx,W005
228d073e-55b5-4f29-899a-705bc88c3be0,1/2/2024,55bef71a-c878-4abc-b198-13f3972028c1,Australia,Books,b03fa50e-4406-4ca8-b215-67dba652d495,41,201.32,23.71,4/24/2024,In Transit,USPS,W002
b3e54a8e-534a-46ef-9dc5-3a934be06732,7/5/2024,49c4d55d-c59c-440a-bc56-9b496966d9bc,Europe,Furniture,8dc72205-f044-47f7-838a-77671b63ad58,55,740.96,39.62,7/13/2024,Delivered,Amazon Logistics,W002
adf69827-2fa6-4bb6-8d6b-1c93a584c864,5/23/2024,4fe3e9d3-2653-41e3-b777-db21211f36bf,Africa,Books,3e4191d2-3b33-4353-a3fb-570f90a31828,91,174.87,42.3,4/7/2024,In Transit,UPS,W001
753c669f-8bfb-4eb4-a172-f0d34b637b53,2/17/2024,e293ef35-fe3e-486a-9b59-caca1ff1aa17,Asia,Clothing,dfac6e30-fd60-4c81-8116-0f129d8f7d9f,20,414.06,5.7,5/8/2024,Cancelled,UPS,W004
d76e66b3-9edb-4727-a99b-69682d5fcb94,6/24/2024,c7314df9-e011-445e-80d3-deb8227b70d9,North America,Books,dc77a8b0-059f-433d-872a-751b3e15b1e0,16,52.03,44.77,7/17/2024,Delivered,Amazon Logistics,W003
568e5622-9d92-4d02-b973-540612c29cb4,5/24/2024,da94ad75-526b-4696-8139-10e5d3cc2d1a,Africa,Furniture,16acae68-2f98-4bc6-b71d-1792d1b6a4b7,24,98.22,45.5,5/25/2024,Delivered,DHL,W003
09c55f57-9012-4369-9545-97cdace959bc,2/10/2024,b81912f9-c741-4a0f-9789-e2a53d4b4466,Africa,Toys,39596aa3-36a2-41b6-88ba-3b8b787b9d95,75,246.81,32.5,5/17/2024,Delivered,Amazon Logistics,W002
5293f8e1-765d-444f-ac66-2965d87db390,6/2/2024,05d803f5-2a20-4aa7-877b-af99828196db,Australia,Furniture,b5822ebe-6fc6-4c79-8f23-464d3080f81b,19,722.49,15.73,7/3/2024,Delivered,Amazon Logistics,W002
3abc63d4-7b9a-4a1c-b227-87bc6b6b0d0f,5/24/2024,aecde373-bf1b-47f8-b839-e0c275f021ff,North America,Electronics,9cab47c8-7f39-48c5-81a2-59c223de92a0,67,804.43,39.1,7/10/2024,Delivered,DHL,W003
16001070-c074-4674-ad97-4e8eaa3c5681,3/9/2024,98fc7fcf-9f1e-42d2-90cf-f92bdd407008,Europe,Toys,e63f56d1-fead-442b-a14d-74463fa5494a,100,303.5,12.9,3/30/2024,Cancelled,FedEx,W004
3084a25e-67f3-4bdb-9086-e39ba02349d1,3/21/2024,214c6242-e4c9-4a12-91c0-52449fddde16,South America,Clothing,f0e93422-e6d2-407a-9f69-6b5c5da45773,20,497.14,5.46,7/22/2024,Cancelled,FedEx,W003
4d44c67f-e481-4fe0-978a-cbd5a524aa14,6/24/2024,810b96dc-352c-4f46-a45a-fcf244786455,North America,Toys,ddce5506-d5cd-4a91-86ec-6b225b427c41,90,471.61,7.75,1/8/2024,In Transit,UPS,W003
fa1fd645-2ed2-415d-aeda-6ce449143724,4/22/2024,40667700-a50c-4e78-ab55-ee5aea956175,Australia,Groceries,9342fe3d-a136-4c05-9d39-7bd606978621,51,68.85,35.71,6/15/2024,Delivered,UPS,W002
5fa57fb6-9892-4eb1-8f42-46475e8be01c,7/18/2024,d45ca155-2425-48b1-9d46-aff3fa3f6822,Africa,Books,1b3bb124-d82d-4bd4-b5bd-a82ea61d3eb0,70,582.26,11.26,1/15/2024,Cancelled,FedEx,W002
42d3f368-3ad3-4032-88c2-9ab84928a7e4,2/10/2024,f95e0e8d-5c1e-40d6-a7d0-5f617dfba6ad,Europe,Furniture,3fa310a9-cc9b-478d-97ee-11f15bee6b73,56,943.16,39.4,2/11/2024,In Transit,Amazon Logistics,W004
7851b760-2427-48f8-b663-03526568cd3a,6/24/2024,9f371aa2-0cf7-48db-90ad-bad240319173,Africa,Books,5c374a0e-590a-4de5-8723-58e051dc9892,98,473.14,25.69,6/22/2024,Cancelled,UPS,W003
caf17c81-7b02-48f9-aced-032c541593b7,4/2/2024,6911efff-3d7b-477c-a1dc-4d58ea47bea5,South America,Books,9fae0d66-5263-4629-9997-41e951d1f046,67,402.82,23.24,1/3/2024,Cancelled,Amazon Logistics,W001
6aef5854-0407-4777-921e-855c5c438ffc,1/9/2024,c808c26a-7542-4b99-8539-e918f41b6bc9,North America,Books,39b9860a-0d3f-4074-a555-a29f561eb36e,73,473,29.36,5/25/2024,Delivered,USPS,W001
789f39dd-73c8-4490-85ed-6b8f3fdd6cec,4/19/2024,12711817-88db-4c70-ae0b-3d5e09325e8f,Asia,Furniture,fef10c2a-e0ad-4447-bfbb-7a8488c64c1f,8,93.28,19.12,5/16/2024,Cancelled,USPS,W005
6659dfac-9f4b-4f9a-b47c-070ba022142e,1/11/2024,7abe65d3-5f43-435f-a4db-e5f340a75f67,Australia,Furniture,0e71a190-f5ed-488c-9f19-1351748e5dcd,88,791.61,13.42,1/18/2024,In Transit,DHL,W004
dacd35e6-c8aa-4354-9aa2-be6e746cb577,5/24/2024,455337b4-523d-4f98-8585-61c130ff5948,North America,Furniture,b11558d1-36ae-41e3-b5bb-1c4f6c37e5d9,85,762.91,38.72,3/27/2024,In Transit,FedEx,W004
1754e2ad-480f-470e-9e56-7614e8e575b2,2/26/2024,490176f2-cb9c-46f1-ae41-aa9a94dba2b4,Africa,Electronics,305706f7-5224-4824-9c6d-8ea196e6bab4,6,621.03,34.81,2/15/2024,Cancelled,DHL,W005
0f827c6e-734b-4482-a088-0f7d74ea765c,1/6/2024,92c6dac6-8f46-4f6d-9203-2c671df876bf,Asia,Groceries,b3f60eb0-854a-4bf8-b94b-e0a3583c3acd,94,348.17,15.03,7/3/2024,In Transit,DHL,W001
46eccfa8-d992-4556-aae3-3f72771adf6c,6/13/2024,7bedaa93-1e2d-4cf1-9f65-7df83e74aa79,Africa,Electronics,944b7732-8a1c-4911-9148-f3c716ffd94d,69,837.15,28.09,6/27/2024,Delivered,DHL,W002
f94c5271-b233-4e61-93ef-9d1d42fa07bb,6/18/2024,45dcb6db-85b3-432f-a7f6-9467d962a577,Europe,Clothing,a3600c5c-0fbe-4a43-86c8-a3be24cef6fc,79,830.1,19.37,6/18/2024,Delivered,FedEx,W002
78ffb59a-0c9d-4782-8fbc-ec758e5b6a9f,7/26/2024,97956b9f-1b54-4ea7-a8b0-394f9119f882,Australia,Clothing,c983681f-ceca-4a8d-bd62-971cc5dca147,46,313.45,46.84,7/27/2024,Delivered,USPS,W001
99b910d6-57b2-4b5f-bcf0-e91d4877fb2e,7/24/2024,8745e402-ced5-4c78-83cf-fd5b087d22e6,North America,Furniture,9eb4b3c6-c450-44d7-9713-d9a36e08fa59,64,871.49,47.62,7/24/2024,Delivered,FedEx,W005
85bd1cf4-c768-4712-bcd0-33aae6883061,6/17/2024,96263738-cf9f-42e6-b130-185987efdd65,Australia,Furniture,0df6ad87-7c84-47ce-a888-76c61c5abbaa,68,771.05,47.63,5/5/2024,In Transit,DHL,W003
f69e16d4-0254-49c9-8b5f-3b996c45ecef,6/5/2024,058ac5e7-1a9e-4114-9d06-a44008ed14e7,Europe,Clothing,6b363f5d-3d8e-4cb5-8512-eb2c2e36cea1,42,139.17,27.72,6/16/2024,In Transit,USPS,W002
a5e9fdba-2a83-4882-ada0-31bce955d128,4/13/2024,a6e0266a-1dc4-45bf-854d-075ba0a3bdb6,Africa,Clothing,3c02b30d-c267-4ed2-aa26-3ad9f6385556,50,323.64,16.11,1/27/2024,In Transit,DHL,W002
60525037-cc41-4c74-bf3a-517d4839385c,6/6/2024,50d895a1-f72b-4e95-89a2-be14124328f1,North America,Toys,60ac59f3-0364-448a-8e31-d7c990ba6165,26,490.6,49.14,4/29/2024,Cancelled,UPS,W005
03d210e9-ac49-4c31-bba0-be938d1fa37a,4/18/2024,28e8ea1b-585c-4cbe-9a83-670d8b9b2eba,North America,Books,ee446723-7b39-4a46-9f2a-21456eb87760,66,501.82,8.98,7/1/2024,In Transit,DHL,W005
e9f6e100-3c6d-4a1a-9083-6c2ebf0fa4c3,1/26/2024,c183d70b-9163-406d-a880-ae9b269df8f8,Europe,Groceries,a1b92cac-f79d-48e4-b7db-859a27b0e378,43,870.61,42.77,6/30/2024,In Transit,USPS,W005
107def53-0676-4a58-a87d-2c65416b9578,6/6/2024,f4a17b84-bc71-42f1-b44c-8b0aa9fb2859,Asia,Clothing,f35a230d-7d7d-4d84-89a4-15a0375b1526,25,131.01,7.76,6/24/2024,Delivered,FedEx,W003
28bb5ff2-7624-4825-807e-d4b3aa354642,6/27/2024,09a53b5e-0630-495a-927c-1c6ec0bd6302,North America,Furniture,ad47a562-82aa-4d54-ad36-c4c0dab68916,40,988.76,24.49,4/21/2024,In Transit,Amazon Logistics,W005
126e0501-7656-468b-8ee5-ac10ec8134e6,2/19/2024,7c8a9c06-fac5-426f-a7c8-006ad317ca5a,North America,Books,b5bb4f53-7d8c-4007-99b0-f9ba8ad127e0,21,756.91,45.48,4/27/2024,In Transit,USPS,W002
8d23281e-8651-43d5-811d-fb60b7a0d312,2/16/2024,fb152cf6-2fc0-4006-803b-2a476a23305a,Asia,Electronics,a0ed3d89-8beb-4ba4-a39b-c110c8f1b317,75,242.44,47.79,7/4/2024,In Transit,DHL,W001
7610c353-61f1-4692-a859-33d04afd492b,1/27/2024,1ed002e5-350c-4945-b9da-06c3d86e3680,Australia,Groceries,aab96891-0d81-43ef-a7d7-0aa2304f12cc,23,396.86,17.01,7/22/2024,In Transit,Amazon Logistics,W004
be57870a-64ca-4adc-8ba6-10add8b2d1a8,7/16/2024,0ffc3686-74d2-475f-b2d9-333fcfdaaa3c,Africa,Clothing,ecc5e941-2cf8-4dad-bcbf-fa8fdf09efa8,19,220.05,42.23,2/20/2024,Cancelled,USPS,W005
6a39fa68-0b88-40c3-9a49-b420e8358e86,4/24/2024,9066effc-9a87-49f8-b7bb-f07499440edd,Africa,Furniture,eadbbc19-c9f9-4914-b3cc-c7eb7302c18e,54,244.49,43.83,7/24/2024,In Transit,FedEx,W005
d04ab57e-f008-4773-b7d0-50dccd9c31e1,2/15/2024,0159468c-65d7-49a4-8568-bff5d86f9015,North America,Groceries,3d5f50aa-b82e-4970-a3f0-90274b9f425a,26,555.46,29.15,4/4/2024,Delivered,UPS,W004
874916aa-0340-4e40-ab6c-33573e2f1f2b,5/9/2024,0b13d1c0-caa2-4c96-accd-cfbf67bd4edc,Europe,Toys,31ff54b6-bc75-48ff-bbb4-750f0730fdb1,28,15.49,10.21,4/3/2024,In Transit,Amazon Logistics,W001
51eb759b-0e15-40fa-8141-9ba69775e102,3/4/2024,65893482-84f1-4951-bae7-d47810739a74,North America,Furniture,9d979313-bce1-43a5-8a65-21924030859d,14,121.31,19.98,3/17/2024,Delivered,DHL,W004
bc9adab3-12a2-4dbf-8f8e-3614525cf34a,6/10/2024,1e05872b-561e-427c-9de9-77ea9f1200f5,Europe,Books,7739ce97-56a8-4a5e-8069-9c1696613f1c,90,578.4,15.32,7/4/2024,Delivered,UPS,W003
ee2eb828-1533-4a0b-878b-b9f677c62389,2/3/2024,c5b4e649-e7a0-4fb4-8a8a-291405cb10d7,Europe,Furniture,ff94a814-47a4-4cd6-9556-6d49cb7ad587,56,909.64,29.05,2/8/2024,Delivered,FedEx,W002
